date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:55:45	1891/1891	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:02%20GMT	http://hrh.name/hypermedia/	/home/hrh/websites/timm/hrh.name/hypermedia/index.html	(from )
01:55:54	35/35	---M--	200	added ('OK')	text/plain	date:Fri,%2001%20Jul%202016%2000:08:02%20GMT	http://hrh.name/robots.txt		(from )
01:55:55	2609/2609	---M--	200	added ('OK')	text/css	etag:%22a31-536837caecf00%22	http://hrh.name/hypermedia/css/main.css	/home/hrh/websites/timm/hrh.name/hypermedia/css/main.css	(from http://hrh.name/hypermedia/)
01:55:55	62/62	---M--	200	added ('OK')	application/javascript	etag:%223e-53682ba221f00%22	http://hrh.name/hypermedia/js/main.js	/home/hrh/websites/timm/hrh.name/hypermedia/js/main.js	(from http://hrh.name/hypermedia/)
01:55:55	13968/13968	---M--	200	added ('OK')	image/png	etag:%223690-5366fc66f3580%22	http://hrh.name/hypermedia/images/logo.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/logo.png	(from http://hrh.name/hypermedia/)
01:55:55	1891/1891	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:13%20GMT	http://hrh.name/hypermedia/index.php	/home/hrh/websites/timm/hrh.name/hypermedia/index-2.html	(from http://hrh.name/hypermedia/)
01:55:56	2111/2111	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:13%20GMT	http://hrh.name/hypermedia/innovation.php	/home/hrh/websites/timm/hrh.name/hypermedia/innovation.html	(from http://hrh.name/hypermedia/)
01:55:56	3913/3913	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:14%20GMT	http://hrh.name/hypermedia/group.php	/home/hrh/websites/timm/hrh.name/hypermedia/group.html	(from http://hrh.name/hypermedia/)
01:55:57	2959/2959	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:14%20GMT	http://hrh.name/hypermedia/devices.php	/home/hrh/websites/timm/hrh.name/hypermedia/devices.html	(from http://hrh.name/hypermedia/)
01:55:57	3019/3019	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:14%20GMT	http://hrh.name/hypermedia/sl.php	/home/hrh/websites/timm/hrh.name/hypermedia/sl.html	(from http://hrh.name/hypermedia/)
01:55:57	2775/2775	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:14%20GMT	http://hrh.name/hypermedia/assist.php	/home/hrh/websites/timm/hrh.name/hypermedia/assist.html	(from http://hrh.name/hypermedia/)
01:55:57	33122/33122	---M--	200	added ('OK')	image/jpeg	etag:%228162-536712bb46400%22	http://hrh.name/hypermedia/images/1.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/1.jpg	(from http://hrh.name/hypermedia/)
01:55:59	4626/4626	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:15%20GMT	http://hrh.name/hypermedia/testimonials.php	/home/hrh/websites/timm/hrh.name/hypermedia/testimonials.html	(from http://hrh.name/hypermedia/innovation.php)
01:55:59	4734/4734	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:16%20GMT	http://hrh.name/hypermedia/projects.php	/home/hrh/websites/timm/hrh.name/hypermedia/projects.html	(from http://hrh.name/hypermedia/innovation.php)
01:55:59	2641/2641	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:17%20GMT	http://hrh.name/hypermedia/news.php	/home/hrh/websites/timm/hrh.name/hypermedia/news.html	(from http://hrh.name/hypermedia/group.php)
01:56:00	1890/1890	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:17%20GMT	http://hrh.name/hypermedia/governance.php	/home/hrh/websites/timm/hrh.name/hypermedia/governance.html	(from http://hrh.name/hypermedia/group.php)
01:56:01	7937/7937	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:17%20GMT	http://hrh.name/hypermedia/business.php	/home/hrh/websites/timm/hrh.name/hypermedia/business.html	(from http://hrh.name/hypermedia/group.php)
01:56:01	2112/2112	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:18%20GMT	http://hrh.name/hypermedia/investors.php	/home/hrh/websites/timm/hrh.name/hypermedia/investors.html	(from http://hrh.name/hypermedia/group.php)
01:56:01	38787/38787	---M--	200	added ('OK')	image/jpeg	etag:%229783-536712d229a00%22	http://hrh.name/hypermedia/images/2.jpg	/home/hrh/websites/timm/hrh.name/hypermedia/images/2.jpg	(from http://hrh.name/hypermedia/)
01:56:02	2761/2761	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:19%20GMT	http://hrh.name/hypermedia/devices.php?promo=1	/home/hrh/websites/timm/hrh.name/hypermedia/devices9602.html	(from http://hrh.name/hypermedia/devices.php)
01:56:02	3028/3028	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:19%20GMT	http://hrh.name/hypermedia/devices.php?category=1	/home/hrh/websites/timm/hrh.name/hypermedia/devices7a81.html	(from http://hrh.name/hypermedia/devices.php)
01:56:03	1834/1834	---M--	200	added ('OK')	image/png	etag:%2272a-5367b9d361d80%22	http://hrh.name/hypermedia/images/smart.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/smart.png	(from http://hrh.name/hypermedia/devices.php)
01:56:03	2790/2790	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:20%20GMT	http://hrh.name/hypermedia/devices.php?category=2	/home/hrh/websites/timm/hrh.name/hypermedia/devices9297.html	(from http://hrh.name/hypermedia/devices.php)
01:56:03	1129/1129	---M--	200	added ('OK')	image/png	etag:%22469-5367b9e48c600%22	http://hrh.name/hypermedia/images/tablet.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/tablet.png	(from http://hrh.name/hypermedia/devices.php)
01:56:03	2790/2790	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:21%20GMT	http://hrh.name/hypermedia/devices.php?category=3	/home/hrh/websites/timm/hrh.name/hypermedia/devicesdb58.html	(from http://hrh.name/hypermedia/devices.php)
01:56:04	1011/1011	---M--	200	added ('OK')	image/png	etag:%223f3-5367b9ec2d800%22	http://hrh.name/hypermedia/images/modem.png	/home/hrh/websites/timm/hrh.name/hypermedia/images/modem.png	(from http://hrh.name/hypermedia/devices.php)
01:56:04	2790/2790	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jul%202016%2000:08:21%20GMT	http://hrh.name/hypermedia/devices.php?category=4	/home/hrh/websites/timm/hrh.name/hypermedia/devices3eca.html	(from http://hrh.name/hypermedia/devices.php)
